frame,throttle,steer,brake
63891,0.699999988079071,0.0027810188475996256,0.0
63892,0.699999988079071,0.002783083589747548,0.0
63893,0.699999988079071,0.0028940828051418066,0.0
63894,0.699999988079071,0.0029085511341691017,0.0
63895,0.699999988079071,0.003042824100703001,0.0
63896,0.699999988079071,0.0030746860429644585,0.0
63897,0.699999988079071,0.0032135627698153257,0.0
63898,0.699999988079071,-0.003182976506650448,0.0
63899,0.699999988079071,-0.0032484608236700296,0.0
63900,0.699999988079071,-0.0034159496426582336,0.0
63901,0.699999988079071,-0.0034851827658712864,0.0
63902,0.699999988079071,-0.0035519299563020468,0.0
63903,0.699999988079071,-0.0037754555232822895,0.0
63904,0.699999988079071,0.003977574408054352,0.0
63905,0.699999988079071,0.004155164584517479,0.0
63906,0.699999988079071,0.005193799268454313,0.0
63907,0.699999988079071,0.004710787441581488,0.0
63908,0.699999988079071,0.005009613465517759,0.0
63909,0.699999988079071,0.005428852513432503,0.0
63910,0.699999988079071,0.005699080415070057,0.0
63911,0.699999988079071,0.0059219286777079105,0.0
63912,0.699999988079071,0.006296192295849323,0.0
63913,0.699999988079071,-0.006377261597663164,0.0
63914,0.699999988079071,-0.006572965066879988,0.0
63915,0.699999988079071,-0.006794958375394344,0.0
63916,0.699999988079071,-0.007194783538579941,0.0
63917,0.699999988079071,0.007466502021998167,0.0
63918,0.699999988079071,0.007572410628199577,0.0
63919,0.699999988079071,0.007841265760362148,0.0
63920,0.699999988079071,0.007837007753551006,0.0
63921,0.699999988079071,-0.007643176708370447,0.0
63922,0.699999988079071,-0.0075336904264986515,0.0
63923,0.699999988079071,-0.007406478747725487,0.0
63924,0.699999988079071,-0.007476623170077801,0.0
63925,0.699999988079071,-0.007259736768901348,0.0
63926,0.699999988079071,-0.007005630526691675,0.0
63927,0.699999988079071,-0.006707389373332262,0.0
63928,0.699999988079071,-0.006387188099324703,0.0
63929,0.699999988079071,-0.006278784479945898,0.0
63930,0.699999988079071,-0.005997469183057547,0.0
63931,0.699999988079071,-0.005745481699705124,0.0
63932,0.699999988079071,-0.005528207402676344,0.0
63933,0.699999988079071,0.005347548518329859,0.0
63934,0.699999988079071,0.005171263590455055,0.0
63935,0.699999988079071,0.005227908957749605,0.0
63936,0.699999988079071,0.005069843027740717,0.0
63937,0.699999988079071,0.004920256789773703,0.0
63938,0.699999988079071,0.004776479210704565,0.0
63939,0.699999988079071,-0.0045762998051941395,0.0
63940,0.699999988079071,-0.004438797943294048,0.0
63941,0.699999988079071,-0.004301177337765694,0.0
63942,0.699999988079071,-0.004149493761360645,0.0
63943,0.699999988079071,-0.003958551213145256,0.0
63944,0.699999988079071,-0.0039505623281002045,0.0
63945,0.699999988079071,-0.003717723535373807,0.0
63946,0.699999988079071,-0.003472648561000824,0.0
63947,0.699999988079071,-0.003218076890334487,0.0
63948,0.699999988079071,-0.0029572523199021816,0.0
63949,0.699999988079071,-0.002696252427995205,0.0
63950,0.699999988079071,0.0024414649233222008,0.0
63951,0.699999988079071,0.00218577915802598,0.0
63952,0.699999988079071,0.0019296283135190606,0.0
63953,0.699999988079071,0.0017395101021975279,0.0
63954,0.699999988079071,0.001573758665472269,0.0
63955,0.699999988079071,-0.0014198562130331993,0.0
63956,0.699999988079071,-0.0013001987244933844,0.0
63957,0.699999988079071,-0.0010818078881129622,0.0
63958,0.699999988079071,-0.0009902125457301736,0.0
63959,0.699999988079071,-0.0009070516098290682,0.0
63960,0.699999988079071,-0.0008253530249930918,0.0
63961,0.699999988079071,-0.0007463098736479878,0.0
63962,0.699999988079071,-0.0006700634839944541,0.0
63963,0.699999988079071,-0.00059905817033723,0.0
63964,0.699999988079071,-0.0005297488532960415,0.0
63965,0.699999988079071,-0.00046451695379801095,0.0
63966,0.6952341794967651,-0.0004031156422570348,0.0
63967,0.6868367195129395,-0.0003437748528085649,0.0
63968,0.6779693365097046,-0.0002897350350394845,0.0
63969,0.6691941618919373,-0.00023892265744507313,0.0
63970,0.6601425409317017,-0.00019131727458443493,0.0
63971,0.6516355276107788,-0.00014851016749162227,0.0
63972,0.6433449387550354,-0.00010995573393302038,0.0
63973,0.6343685388565063,-7.782787724863738e-05,0.0
63974,0.6253088712692261,-2.9578157409559935e-05,0.0
63975,0.6174265146255493,-1.564378362672869e-05,0.0
63976,0.6097941398620605,-5.45740977031528e-06,0.0
63977,0.602433443069458,-5.997308562655235e-06,0.0
63978,0.5951985120773315,-1.2978503036720213e-05,0.0
63979,0.5882623791694641,-3.015721813426353e-05,0.0
63980,0.5820232629776001,-5.5931399401742965e-05,0.0
63981,0.5759384036064148,-0.00012250305735506117,0.0
63982,0.5702803134918213,-0.00017358805052936077,0.0
63983,0.5650957822799683,-0.0002370052388869226,0.0
63984,0.5597461462020874,-0.00031232406035996974,0.0
63985,0.5547938346862793,-0.00040068005910143256,0.0
63986,0.5503193140029907,-0.0004928275593556464,0.0
63987,0.5442588925361633,-0.0006719039520248771,0.0
63988,0.5390804409980774,-0.0008634084369987249,0.0
63989,0.5344239473342896,-0.0009793683420866728,0.0
63990,0.5308905243873596,-0.0011940220138058066,0.0
63991,0.5277037024497986,-0.0013181058457121253,0.0
63992,0.5255357027053833,-0.0014229398220777512,0.0
63993,0.5237675905227661,-0.0015129834646359086,0.0
63994,0.5220913290977478,-0.0015937855932861567,0.0
63995,0.5203636288642883,-0.0016626486321911216,0.0
63996,0.5187461972236633,-0.0017236688872799277,0.0
63997,0.5172581672668457,-0.0018904368625953794,0.0
63998,0.515833854675293,-0.0019470808329060674,0.0
63999,0.514755368232727,-0.0019864754285663366,0.0
64000,0.5137298107147217,-0.002018159255385399,0.0
64001,0.5130884051322937,-0.002031302312389016,0.0
64002,0.512469470500946,-0.002130623906850815,0.0
64003,0.5118931531906128,-0.0021118721924722195,0.0
64004,0.511401891708374,-0.0020966308657079935,0.0
64005,0.5110867023468018,-0.002166113816201687,0.0
64006,0.5109485387802124,-0.00213510449975729,0.0
64007,0.5108376741409302,-0.0020806980319321156,0.0
64008,0.5107361674308777,0.001983596943318844,0.0
64009,0.511091947555542,0.0019221437396481633,0.0
64010,0.5114842653274536,0.001962076872587204,0.0
64012,0.5126769542694092,0.001832648180425167,0.0
64013,0.5133490562438965,0.0017714356072247028,0.0
64014,0.5133490562438965,0.0017726282821968198,0.0
64015,0.5147988200187683,0.0016951278084889054,0.0
64016,0.5147988200187683,0.00169569777790457,0.0
64017,0.519705057144165,0.001490185153670609,0.0
64018,0.518388032913208,0.001578929484821856,0.0
64019,0.5198296308517456,0.0015218593180179596,0.0
64020,0.5213131308555603,0.0014600909780710936,0.0
64021,0.522641658782959,0.00140258704777807,0.0
64022,0.5240234136581421,0.0014006892452016473,0.0
64023,0.5254866480827332,0.0013462011702358723,0.0
64024,0.5271669626235962,-0.0013148289872333407,0.0
64025,0.5288906097412109,-0.00127169128973037,0.0
64026,0.5309666991233826,-0.0012639452470466495,0.0
64027,0.5332453846931458,-0.0011762280482798815,0.0
64028,0.5350223183631897,0.0010934376623481512,0.0
64029,0.5369207262992859,0.001080879126675427,0.0
64030,0.5389280319213867,0.0010228728642687201,0.0
64031,0.5406397581100464,0.0009795591467991471,0.0
64032,0.542838990688324,0.0009275202173739672,0.0
64033,0.5449464917182922,0.0008767221006564796,0.0
64034,0.5471375584602356,0.000858625047840178,0.0
64035,0.5491839051246643,0.0008006084826774895,0.0
64036,0.5514093041419983,0.0007414095452986658,0.0
64037,0.5533657670021057,0.0006957542500458658,0.0
64038,0.5552282333374023,0.0006543663330376148,0.0
64039,0.5571807026863098,0.0006118725286796689,0.0
64040,0.5588638186454773,0.0006139634060673416,0.0
64041,0.5606306195259094,0.0005870057502761483,0.0
64042,0.5624628067016602,0.0005621107993647456,0.0
64043,0.5642279982566833,0.00054752646246925,0.0
64044,0.5662854909896851,0.0005351339350454509,0.0
64045,0.5684484243392944,0.0005150994984433055,0.0
64046,0.5709376931190491,0.0005127619369886816,0.0
64047,0.5730150938034058,0.00048407111898995936,0.0
64048,0.5750327110290527,0.00045439586392603815,0.0
64049,0.5770648121833801,0.00042991721420548856,0.0
64050,0.5795274376869202,0.00043186370749026537,0.0
64051,0.5814420580863953,0.00041819934267550707,0.0
64052,0.5833429098129272,0.0004083279927726835,0.0
64053,0.5851010680198669,0.00040372609510086477,0.0
64054,0.5868734121322632,0.0004013126890640706,0.0
64055,0.5885048508644104,0.0003994341823272407,0.0
64056,0.5903805494308472,0.00042550897342152894,0.0
64057,0.592623233795166,0.00042159270378760993,0.0
64058,0.5949996709823608,0.00041319511365145445,0.0
64059,0.597320556640625,0.00040618309867568314,0.0
64060,0.5998294353485107,0.00039630162063986063,0.0
64061,0.6026794910430908,0.0003997852618340403,0.0
64062,0.6046692728996277,0.0003936108259949833,0.0
64063,0.6064869165420532,0.0004136836505495012,0.0
64064,0.6081638336181641,0.0004101561789866537,0.0
64065,0.6095386147499084,0.0004087731067556888,0.0
64066,0.6108711957931519,0.0004069424176122993,0.0
64067,0.612201988697052,0.0004066305118612945,0.0
64068,0.6135401129722595,0.00040421669837087393,0.0
64069,0.615525484085083,0.0003926772333215922,0.0
64070,0.6175205111503601,0.0003789414477068931,0.0
64071,0.619459331035614,0.00036470143822953105,0.0
64072,0.6213786602020264,0.00034830503864213824,0.0
64073,0.6232695579528809,0.00033028749749064445,0.0
64074,0.624969482421875,0.0003133330901619047,0.0
64075,0.6268198490142822,0.00030867461464367807,0.0
64076,0.6284079551696777,0.0002905984874814749,0.0
64077,0.6299644708633423,0.0002730786509346217,0.0
64078,0.6314504146575928,-0.0002467838057782501,0.0
64079,0.6328642964363098,-0.00023082317784428596,0.0
64080,0.6341953873634338,-0.0002153675741283223,0.0
64081,0.6356631517410278,-0.00020055545610375702,0.0
64082,0.6376891136169434,-0.00018192894640378654,0.0
64083,0.6410276889801025,0.00015712884487584233,0.0
64084,0.6496694684028625,9.498439612798393e-05,0.0
64085,0.6444721817970276,0.00012135170254623517,0.0
64086,0.646230161190033,0.00010210917389485985,0.0
64087,0.647772490978241,8.713803981663659e-05,0.0
64088,0.6494089961051941,6.948987720534205e-05,0.0
64089,0.6508333086967468,5.455933205666952e-05,0.0
64090,0.6522979736328125,4.278985579730943e-05,0.0
64091,0.6548880934715271,2.3498992959503084e-05,0.0
64092,0.656360924243927,1.5997153241187334e-05,0.0
64093,0.6581411361694336,9.565572327119298e-06,0.0
64094,0.6598328948020935,6.884913091198541e-06,0.0
64095,0.6614128351211548,3.666380962386029e-06,0.0
64096,0.6626302003860474,4.739026280731196e-06,0.0
64097,0.663801908493042,6.349066097754985e-06,0.0
64098,0.6650609374046326,8.496859663864598e-06,0.0
64099,0.6662396788597107,1.1720219845301472e-05,0.0
64100,0.6675021052360535,1.7091670088120736e-05,0.0
64101,0.6685833930969238,2.3000695364316925e-05,0.0
64102,0.669693648815155,3.053984619327821e-05,0.0
64103,0.6707484722137451,3.753021883312613e-05,0.0
64104,0.6728211641311646,6.009373828419484e-05,0.0
64105,0.673788845539093,7.139471563277766e-05,0.0
64106,0.6749365329742432,8.109930786304176e-05,0.0
64107,0.6758997440338135,8.920029358705506e-05,0.0
64108,0.6769804358482361,9.729639714350924e-05,0.0
64109,0.6778550744056702,0.00010272411600453779,0.0
64110,0.6787080764770508,0.00010813311382662505,0.0
64111,0.6795501112937927,0.00011355654714861885,0.0
64112,0.6803203821182251,0.0001179097089334391,0.0
64113,0.6810439825057983,0.0001228018809342757,0.0
64114,0.6817432045936584,0.0001266504405066371,0.0
64115,0.6824334263801575,0.00013103864330332726,0.0
64116,0.6831080913543701,0.0001354152918793261,0.0
64117,0.6838186979293823,0.00013978086644783616,0.0
64118,0.6844426989555359,0.0001463104272261262,0.0
64119,0.685053825378418,0.0001506975677330047,0.0
64120,0.6857374310493469,0.00015290819283109158,0.0
64121,0.6863612532615662,0.00015407953469548374,0.0
64122,0.6869388222694397,0.0001557716605020687,0.0
64123,0.6875398755073547,0.00015533481200691313,0.0
64124,0.6881270408630371,-0.00015906037879176438,0.0
64125,0.6888025999069214,-0.00018437333346810192,0.0
64126,0.6893706917762756,-0.0002032376069109887,0.0
64127,0.6898942589759827,-0.00022001417528372258,0.0
64128,0.6903852224349976,-0.00023087323643267155,0.0
64129,0.6907945871353149,-0.0002379807410761714,0.0
64130,0.6912004947662354,-0.0002456566144246608,0.0
64131,0.691586434841156,-0.00024901580763980746,0.0
64132,0.6919539570808411,-0.00025237680529244244,0.0
64133,0.6923114061355591,-0.00025359311257489026,0.0
64134,0.6926432251930237,-0.0002548100019339472,0.0
64135,0.6929724812507629,0.0002639578888192773,0.0
64136,0.6933137774467468,0.00024371026665903628,0.0
64137,0.6934882998466492,0.00021435199596453458,0.0
64138,0.6937150359153748,0.00019193015759810805,0.0
64139,0.6939230561256409,0.00017597315309103578,0.0
64140,0.6941619515419006,0.00016372565005440265,0.0
64141,0.6944294571876526,0.0001536342315375805,0.0
64142,0.6946230530738831,-0.00013770033547189087,0.0
64143,0.6948429942131042,-0.00013350238441489637,0.0
64144,0.6950718760490417,-0.00012982322368770838,0.0
64145,0.6952617168426514,-0.00012724466796498746,0.0
64146,0.6954503655433655,-0.00012570842227432877,0.0
64147,0.695638120174408,-0.00012525900092441589,0.0
64148,0.6958060264587402,-0.00012372156197670847,0.0
64149,0.695976197719574,-0.0001237930846400559,0.0
64150,0.6961448788642883,-0.0001244156010216102,0.0
64151,0.6962668299674988,-0.00012500962475314736,0.0
64152,0.6964586973190308,-0.0001245451276190579,0.0
64153,0.6964394450187683,-0.00012033786333631724,0.0
64154,0.6965582966804504,-0.00010754086542874575,0.0
64155,0.6966632008552551,-9.902872989187017e-05,0.0
64156,0.696768045425415,-9.425666212337092e-05,0.0
64157,0.6969662308692932,-8.948190952651203e-05,0.0
64158,0.6970310211181641,-8.686109504196793e-05,0.0
64159,0.6971471309661865,-8.530207560397685e-05,0.0
64160,0.697252631187439,-8.320536289829761e-05,0.0
64161,0.6973843574523926,-8.217086724471301e-05,0.0
64162,0.6974521279335022,-8.276512380689383e-05,0.0
64163,0.6976311206817627,-8.177819108823314e-05,0.0
64164,0.6976861357688904,-8.184494799934328e-05,0.0
64165,0.697945773601532,0.00010596809443086386,0.0
64166,0.6981252431869507,0.00011517093662405387,0.0
64167,0.698191225528717,0.00012330840399954468,0.0
64168,0.6982067823410034,0.00012872694060206413,0.0
64169,0.6982385516166687,0.00013414786371868104,0.0
64170,0.6982212066650391,0.00013690309424418956,0.0
64171,0.6982370018959045,-0.00013082673831377178,0.0
64172,0.6982659697532654,-0.00013356961426325142,0.0
64173,0.6982794404029846,-0.00013525607937481254,0.0
64174,0.6982966065406799,-0.00013587024295702577,0.0
64175,0.6983069777488708,-0.00013755788677372038,0.0
64176,0.6983395218849182,-0.00013875725562684238,0.0
64177,0.6983534693717957,-0.0001383472845191136,0.0
64179,0.6983813047409058,-0.00013957764895167202,0.0
64180,0.6983813047409058,-0.00013967313861940056,0.0
64181,0.6984218955039978,-0.0001392160338582471,0.0
64182,0.6984536051750183,-0.0001382220652885735,0.0
64183,0.698456883430481,-0.00013938971096649766,0.0
64184,0.6984713673591614,-0.00013841148756910115,0.0
64185,0.6984899044036865,-0.0001384901552228257,0.0
64186,0.6985092163085938,-0.00013858456804882735,0.0
64187,0.6985288858413696,-0.00013866325025446713,0.0
64188,0.6985397934913635,-0.0001382209884468466,0.0
64189,0.6985528469085693,0.00014397875929716974,0.0
64190,0.6985623240470886,0.00014355174789670855,0.0
64191,0.698578953742981,0.00014309327525552362,0.0
64192,0.6986261606216431,0.00014321772323455662,0.0
64193,0.6986047029495239,-0.00013737268454860896,0.0
64194,0.6985983848571777,-0.00013692976790480316,0.0
64195,0.6986633539199829,-0.00013650192704517394,0.0
64196,0.6986558437347412,-0.00013662590936291963,0.0
64197,0.6987334489822388,-0.00013461770140565932,0.0
64198,0.6986854672431946,-0.00013579799269791692,0.0
64199,0.6987156867980957,-0.00013642694102600217,0.0
64200,0.6987681984901428,-0.00013648869935423136,0.0
64201,0.6987448930740356,-0.0001349865342490375,0.0
64202,0.6986846923828125,-0.00013719405978918076,0.0
64203,0.6986995935440063,-0.00013780816516373307,0.0
64204,0.6986882090568542,-0.00013679727271664888,0.0
64205,0.6986934542655945,-0.0001374265702906996,0.0
64206,0.6986953616142273,-0.0001385773066431284,0.0
64207,0.6987053751945496,-0.00013863976346328855,0.0
64208,0.6987059712409973,-0.00013874907745048404,0.0
64209,0.6987444758415222,-0.0001388427772326395,0.0
64210,0.6987189650535583,0.00014116398233454674,0.0
64211,0.6987478733062744,0.000141256969072856,0.0
64212,0.6987453699111938,0.00014027670840732753,0.0
64213,0.6987715363502502,0.00014144221495371312,0.0
64214,0.6987600922584534,-0.0001380751928081736,0.0
64215,0.6987596154212952,-0.00013711060455534607,0.0
64216,0.6987749338150024,-0.0001387820375384763,0.0
64217,0.6987804174423218,-0.00013780250446870923,0.0
64218,0.6987825036048889,-0.00013841655163560063,0.0
64219,0.6987776756286621,-0.0001379887107759714,0.0
64220,0.6987793445587158,-0.00013699295232072473,0.0
64221,0.6987907290458679,-0.00013706984464079142,0.0
64222,0.6987823247909546,-0.00013716210378333926,0.0
64223,0.6987952589988708,-0.000136717819259502,0.0
64224,0.6988094449043274,-0.00013894113362766802,0.0
64225,0.6988551616668701,-0.00013688774197362363,0.0
64226,0.6988140344619751,-0.0001380531321046874,0.0
64227,0.6988213062286377,-0.00013865144865121692,0.0
64228,0.6988131403923035,-0.0001382077462039888,0.0
64229,0.698794424533844,-0.00013831580872647464,0.0
64230,0.6988038420677185,-0.0001400340988766402,0.0
64231,0.6988033056259155,-0.00013957549526821822,0.0
64232,0.6988185048103333,-0.00014020546223036945,0.0
64233,0.6988030672073364,-0.00013922579819336534,0.0
64234,0.6989622116088867,-0.00013928778935223818,0.0
64235,0.698808491230011,-0.0001399173925165087,0.0
64236,0.698835551738739,0.00014008967264089733,0.0
64237,0.6988309621810913,0.00013910965935792774,0.0
64238,0.6988372206687927,0.0001392177218804136,0.0
64239,0.6988296508789062,0.00013984701945446432,0.0
64240,0.6988358497619629,-0.00013861252227798104,0.0
64241,0.6988183856010437,-0.00013977850903756917,0.0
64242,0.6988077163696289,-0.00013933517038822174,0.0
64243,0.6988222002983093,-0.00013994927576277405,0.0
64244,0.6988157629966736,-0.00013950593711342663,0.0
64245,0.698814868927002,-0.00013958342606201768,0.0
64246,0.698819100856781,-0.00013966091501060873,0.0
64247,0.6988333463668823,-0.00013973840395919979,0.0
64248,0.6988085508346558,-0.000140352567541413,0.0
64249,0.6988159418106079,-0.00013935711467638612,0.0
64250,0.6988254189491272,-0.00013997091446071863,0.0
64251,0.6988237500190735,-0.0001400793989887461,0.0
64252,0.6988222599029541,-0.00013963563833385706,0.0
64253,0.698825478553772,-0.000140264950459823,0.0
64254,0.6988485455513,-0.00013982124801259488,0.0
64255,0.6988629698753357,-0.0001388405216857791,0.0
64256,0.6988446116447449,-0.00013945378304924816,0.0
64257,0.6988243460655212,-0.0001406039227731526,0.0
64258,0.6988341212272644,-0.0001396081643179059,0.0
64259,0.6988402605056763,-0.00013914844021201134,0.0
64260,0.698818027973175,0.0001376712170895189,0.0
64261,0.6988208889961243,0.00013776384002994746,0.0
64262,0.698821485042572,0.00013839313760399818,0.0
64263,0.6988105773925781,0.0001389917597407475,0.0
64264,0.6988281607627869,-0.00014052529877517372,0.0
64265,0.6988207101821899,-0.000140618285513483,0.0
64266,0.6988149285316467,-0.0001412323908880353,0.0
64267,0.6988241076469421,-0.00014293576532509178,0.0
64268,0.6988239884376526,-0.0001483975793235004,0.0
64269,0.6988255381584167,-0.00015600910410284996,0.0
64270,0.69881272315979,-0.00016471614071633667,0.0
64271,0.6988216638565063,-0.00017776383901946247,0.0
64272,0.6988459825515747,-0.00019245453586336225,0.0
64273,0.6988312005996704,-0.00023124791914597154,0.0
64274,0.6988732218742371,-0.00025498910690657794,0.0
64275,0.6989203095436096,-0.00031429625232703984,0.0
64276,0.6988765001296997,-0.0003530714602675289,0.0
64277,0.6989233493804932,0.0003920560993719846,0.0
64278,0.6988662481307983,0.00044218116090632975,0.0
64279,0.6988348960876465,0.0005014564958401024,0.0
64280,0.6988307237625122,0.0005651205428875983,0.0
64281,0.6988183856010437,0.0006389525951817632,0.0
64282,0.698843777179718,-0.0007227148162201047,0.0
64283,0.698816180229187,-0.0008138944394886494,0.0
64284,0.6988289952278137,-0.0009153313585557044,0.0
64285,0.6988285183906555,-0.0010285286698490381,0.0
64286,0.6988185048103333,-0.001152520882897079,0.0
64287,0.6988216638565063,-0.0012905338080599904,0.0
64288,0.698822557926178,0.0014326380332931876,0.0
64289,0.6988294124603271,0.0016013986896723509,0.0
64290,0.6988285183906555,0.0017865500412881374,0.0
64291,0.6988288164138794,0.001988682197406888,0.0
64292,0.6988206505775452,0.0022084375377744436,0.0
64293,0.6988325715065002,-0.0024479380808770657,0.0
64294,0.6988312602043152,-0.002710124710574746,0.0
64295,0.6988532543182373,-0.0030006642919033766,0.0
64296,0.6988493204116821,-0.0033139714505523443,0.0
64297,0.6988476514816284,-0.003651837818324566,0.0
64298,0.6988425850868225,-0.004011787474155426,0.0
64299,0.6955726742744446,0.02295813523232937,0.0
64300,0.6975197196006775,0.004709090106189251,0.0
64301,0.6968895196914673,0.005063223652541637,0.0
64302,0.6966794729232788,0.005417093634605408,0.0
64303,0.6960288882255554,-0.0057874699123203754,0.0
64304,0.6953974962234497,-0.006171507760882378,0.0
64305,0.6947451829910278,-0.006938556209206581,0.0
64306,0.6941211223602295,-0.007385678589344025,0.0
64307,0.6932970881462097,-0.007892441004514694,0.0
64308,0.6927820444107056,-0.008398015052080154,0.0
64309,0.6911135315895081,-0.008793960325419903,0.0
64310,0.6896235346794128,0.009086676873266697,0.0
64311,0.6881763935089111,0.009416374377906322,0.0
64312,0.6866756081581116,0.00971455778926611,0.0
64313,0.6851260662078857,0.009960907511413097,0.0
64314,0.683620274066925,0.010225227102637291,0.0
64315,0.6820634603500366,0.010464455001056194,0.0
64316,0.6805397868156433,-0.01070639118552208,0.0
64317,0.6790915131568909,-0.010974747128784657,0.0
64318,0.6776767373085022,-0.011255591176450253,0.0
64319,0.6765682697296143,-0.011579304933547974,0.0
64320,0.6740108728408813,-0.011756068095564842,0.0
64321,0.6713570952415466,-0.011808970011770725,0.0
64322,0.668669581413269,-0.011761241592466831,0.0
64323,0.6658363342285156,0.01150280050933361,0.0
64324,0.6628613471984863,0.011223731562495232,0.0
64325,0.6600770354270935,0.010951479896903038,0.0
64326,0.6574280261993408,0.010600296780467033,0.0
64327,0.6545328497886658,0.010293849743902683,0.0
64328,0.6516961455345154,0.009994315914809704,0.0
64329,0.6488704681396484,0.009687558747828007,0.0
64330,0.646056056022644,-0.009711259976029396,0.0
64331,0.6434361338615417,-0.009426368400454521,0.0
64332,0.6411547064781189,-0.009221196174621582,0.0
64333,0.638857364654541,-0.008943057619035244,0.0
64334,0.6366866230964661,-0.009205593727529049,0.0
64335,0.6346521377563477,-0.009535351768136024,0.0
64336,0.6327524185180664,-0.009093091823160648,0.0
64337,0.6308417916297913,-0.009454414248466492,0.0
64338,0.6282699704170227,-0.009972117841243744,0.0
64339,0.6261287927627563,-0.010796517133712769,0.0
64340,0.6239818334579468,-0.011970840394496918,0.0
64341,0.6205580830574036,-0.013571003451943398,0.0
64342,0.6155926585197449,-0.015381641685962677,0.0
64343,0.6100702285766602,-0.017643755301833153,0.0
64344,0.604523777961731,-0.02070721983909607,0.0
64345,0.5988339781761169,-0.031052663922309875,0.0
64346,0.5932963490486145,-0.03782365098595619,0.0
64347,0.5877093076705933,-0.04624674469232559,0.0
64348,0.582165002822876,-0.05648082494735718,0.0
64349,0.5764971971511841,-0.06865590065717697,0.0
64350,0.5709494352340698,-0.0827844887971878,0.0
64351,0.566055953502655,-0.09894289076328278,0.0
64352,0.5616279244422913,-0.11706791073083878,0.0
